"","treat","lictec2","motivation","barriers","consiglio_lictec2","stdmatIII","stditaIII","school","perc_participation_orient","perc_participation_calp","perc_participation","late","female","immigrato_prima_gen","stdinvalsiI","stdinvalsiI_2","province","educmother","occmother","educfather","occfather","citizenship","preds","sqrt","excesserror","debiasederror","mom_working_class","mom_high_class","mom_home","mom_unemp","mom_miss","dad_working_class","dad_high_class","dad_home","dad_unemp","dad_miss","mom_educ_uni","mom_educ_hs","mom_educ_lhs","mom_educ_mis","dad_educ_uni","dad_educ_hs","dad_educ_lhs","dad_educ_mis","std_cit_latin","std_cit_afric","std_cit_asia","std_cit_easteur","province_pd","province_bs","province_mi","province_to","province_ge"
"654",1,1,0.4643841,-0.0829216,0,0.5077398,0.6285821,"81",0.9230769,0.8275862,0.8571429,0,1,0,-0.5016903,0.2516932,"3","3","3","2","1","1",-0.02369692857261,0.0724282567708827,6.85348762575018e-07,0.169889388384889,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"655",0,1,NA,NA,1,1.103783,0.8271752,"46",NA,NA,NA,0,1,0,0.307406,0.0944984,"3","2","1","2","1","4",0.0393693983095587,0.0401142268963116,4.51123811072834e-07,0.00725573982119801,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"656",1,1,0.1387053,0.0149765,1,0.0309059,-0.2650878,"99",0.9230769,0.9655172,0.952381,0,1,0,-0.3043547,0.0926318,"3","2","2","2","2","1",-0.00219482974319497,0.0694737341021557,6.36757991018051e-07,0.146681691769844,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"657",0,1,NA,NA,1,NA,NA,"37",NA,NA,NA,0,1,0,1.027469,1.055693,"3","4","5","4","5","1",0.0241730777290389,0.0509513438705749,2.5457466038541e-07,0.00622598916434526,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"658",1,1,0.211533,-0.3422337,0,-0.3267197,0.0328019,"67",0.9230769,0.6896552,0.7619048,0,1,0,0.1418361,0.0201175,"3","1","4","2","2","4",0.0534938931587594,0.0433243932016103,3.06252164333212e-07,0.00259908362229077,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"659",0,1,0.2356836,0.4040638,1,-0.0883026,0.8271752,"91",NA,NA,NA,0,1,1,0.7916963,0.6267831,"3","2","2","4","2","4",0.0476403633649442,0.0304335457698098,3.43189746126404e-07,0.00261794145271555,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"660",0,1,0.1178718,0.676982,1,0.3885313,0.6285821,"48",NA,NA,NA,1,1,1,0.8426744,0.7101002,"3","3","3","3","2","4",0.0887612247586386,0.0572895478101345,4.76930278752898e-07,0.0594062942687869,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"661",0,1,NA,NA,0,NA,NA,"70",NA,NA,NA,1,0,1,0.5686679,0.3233832,"3","4","5","4","5","2",0.0782811591144482,0.0556645958576556,5.6733325298896e-07,0.142826484321531,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"662",1,1,-0.0364684,0.71933,0,-1.399596,-1.555945,"63",0.9230769,0.862069,0.8809524,0,1,0,0.4350293,0.1892505,"3","4","5","4","5","2",0.0682350587079342,0.0460782420540439,3.86024511784457e-07,0.00487000865872832,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"663",1,1,NA,NA,1,-0.0883026,0.8271752,"66",0,0,0,0,0,0,-0.2084971,0.043471,"3","4","5","4","5","4",0.125918083365885,0.0764127664622627,6.51073250083574e-07,0.156187416998245,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"664",1,1,NA,NA,0,-0.9227622,-0.4636813,"81",0.9230769,0.8965517,0.9047619,0,1,0,-0.2597044,0.0674464,"3","2","5","2","2","3",0.0849238166172832,0.0741228480086615,6.37558004656651e-07,0.051267913304043,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"665",0,1,NA,NA,1,-0.5651366,-0.0664947,"47",NA,NA,NA,0,0,1,-0.6356858,0.4040964,"3","2","3","2","2","1",-0.0507479806051544,0.0749123263404562,4.73524924837943e-07,0.0590842646973425,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"666",1,1,NA,NA,1,0.5077398,0.4299885,"66",0,0,0,0,0,0,0.7344673,0.5394422,"3","4","5","4","5","4",0.0553087536816712,0.048646971226353,3.34687406679905e-07,0.0274431923788639,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"667",0,1,NA,NA,1,0.2693228,-0.0664947,"103",NA,NA,NA,1,1,1,0.778952,0.6067662,"3","2","1","2","1","1",0.0534831556826057,0.0464181831944138,3.23435946158661e-07,0.0183814959844858,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"668",1,1,NA,NA,0,-0.3267197,-1.555945,"69",0,0,0,0,0,0,0.2564281,0.0657554,"3","3","1","4","5","2",0.108647445459586,0.0454901374258362,3.77378638663297e-07,0.0334021984810963,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"669",0,1,NA,NA,0,0.6269484,-1.158758,"100",NA,NA,NA,1,0,1,-0.820481,0.6731891,"3","3","2","3","2","3",0.00562195670700987,0.0907217054984209,6.25460458361428e-07,0.201004819470338,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"670",1,1,0.4082555,-0.2563447,0,0.8653655,0.0328019,"61",1,1,1,0,0,0,0.2245797,0.050436,"3","3","2","3","2","1",0.0876424831438212,0.0508337941541827,3.63644670871126e-07,0.0237474270571813,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"671",0,1,0.4858167,0.3064828,1,-0.0883026,-0.6622744,"96",NA,NA,NA,0,0,1,0.3966175,0.1573054,"3","4","2","4","2","1",0.049962116842131,0.042198665057481,4.45468857172228e-07,0.0368947111628032,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"672",0,1,NA,NA,0,1.222991,0.0328019,"83",NA,NA,NA,0,0,0,-0.3361905,0.113024,"3","4","5","4","1","2",0.113123749883096,0.0698817158741481,6.54075134196908e-07,0.240906257085852,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"673",0,1,0.6667289,-0.0145497,0,0.0309059,-0.1657912,"87",NA,NA,NA,1,1,1,0.5431789,0.2950433,"3","2","1","3","1","1",0.046401061227259,0.0438333331543366,3.68257079271904e-07,0.0181945920986115,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"674",0,1,0.5096074,-0.0062313,1,0.1501142,0.0328019,"102",NA,NA,NA,0,1,0,0.4730843,0.2238087,"3","4","2","4","5","1",0.0444617307910946,0.0377457525144167,3.87414973661855e-07,0.0123935825028006,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"675",0,1,0.5501879,0.2179858,1,0.7461569,-0.4636813,"96",NA,NA,NA,0,0,0,0.1289832,0.0166367,"3","4","1","4","1","3",0.0874741688076206,0.0456528167426728,4.63341241847607e-07,0.0634072793510505,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"676",0,1,NA,NA,1,-0.6843451,0.1320989,"51",NA,NA,NA,0,1,0,0.1480999,0.0219336,"3","4","1","2","2","2",0.0585018249293916,0.0341596093208666,3.79496901987927e-07,0.0151185969116655,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"677",0,1,NA,NA,0,-0.9227622,-1.158758,"91",NA,NA,NA,1,0,1,-0.2597235,0.0674563,"3","4","2","4","2","1",0.088655115057932,0.0668212127692047,5.91625217071894e-07,0.210510050613711,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"678",0,1,-0.4857981,0.2052429,1,-0.2075111,0.1320989,"75",NA,NA,NA,0,1,1,0.3520117,0.1239123,"3","2","1","2","1","1",0.0256988218975733,0.0334827100509651,3.26016963113925e-07,0.00486774630032161,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"679",0,1,0.0050198,-0.1557398,1,-0.0883026,-1.258054,"75",NA,NA,NA,0,0,0,0.5559236,0.3090511,"3","2","2","2","1","4",0.0142731383419437,0.0397900299477295,3.88957049074528e-07,0.00884807962140109,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"680",1,1,-0.3163335,-0.1952901,1,-0.5651366,-0.5629779,"76",0.9230769,0.862069,0.8809524,1,0,1,-0.4445504,0.197625,"3","2","4","2","1","4",0.0112107360225056,0.0661290975321969,4.89332168262089e-07,0.0999672532446303,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"681",0,1,NA,NA,0,0.0309059,0.8271752,"85",NA,NA,NA,0,1,1,0.1353555,0.0183211,"3","1","2","4","5","2",0.0698833053819287,0.0475403434560629,4.47215358575726e-07,0.0236765633329946,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"682",0,1,-0.4188926,-0.4070427,0,-0.8035536,-0.2650878,"75",NA,NA,NA,0,0,1,0.3583839,0.128439,"3","1","2","4","5","4",0.0706119979816724,0.0421879650213454,5.775529302152e-07,0.0484545491045575,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"683",1,1,-0.3766816,0.2086275,0,NA,NA,"62",1,0.9411765,0.9666666,0,1,0,0.6451666,0.41624,"3","4","5","4","5","1",0.0311224881504066,0.0378916174268607,3.8234743951322e-07,0.00354175161986551,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"684",0,1,-0.3134871,0.157521,0,-1.161179,-0.2650878,"75",NA,NA,NA,0,0,0,-0.4508908,0.2033025,"3","3","1","3","1","1",0.0405254356644168,0.0661166229540356,6.63815362527965e-07,0.252825588641026,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"685",1,1,NA,NA,1,2.05745,0.8271752,"89",0,0,0,0,0,0,1.103847,1.218478,"3","3","1","2","1","3",0.0355265967902024,0.0449646439141485,2.42488389192114e-07,0.00508089755800155,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"686",0,1,0.2451815,0.1022573,0,-0.9227622,-0.0664947,"84",NA,NA,NA,0,1,0,0.2245668,0.0504303,"3","4","3","1","2","1",0.0732830042138676,0.0446311231159923,3.52402651744928e-07,0.0180104196448006,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"687",1,1,0.3673452,-0.3476718,1,0.0309059,-0.0664947,"72",1,0.9655172,0.9761904,0,1,0,-0.0302081,0.0009125,"3","2","3","2","2","2",0.0016927911020092,0.0648508483100249,5.07758609922622e-07,0.0310693152245534,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"688",1,1,NA,NA,0,0.5077398,0.9264717,"72",0,0,0,0,0,1,0.1927311,0.0371453,"3","4","5","4","5","4",0.121238016074168,0.0587827599553426,5.18866778126778e-07,0.0803852008690549,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"689",1,1,0.5708603,0.0043593,0,0.8653655,-0.8608677,"50",0.9230769,0.7241379,0.7857143,0,0,0,0.1352791,0.0183004,"3","3","2","2","5","3",0.106260308702931,0.0478969334440953,3.70814194657619e-07,0.0149067008376754,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"690",0,1,-0.5609324,-0.2735652,1,1.103783,0.5292856,"96",NA,NA,NA,0,0,1,1.384315,1.916328,"3","3","2","3","2","4",0.0431498134187697,0.0476385043497142,3.42768604064192e-07,0.0140969802311942,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"691",1,1,-0.2675176,-0.2327589,1,0.8653655,-1.456648,"68",1,0.9310345,0.952381,0,0,0,0.6389219,0.4082212,"3","1","3","2","2","2",0.0406928169376407,0.0326048676756483,2.24046594415597e-07,0.00715538010242225,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"692",1,1,-0.2478955,-0.4130108,1,0.0309059,-1.258054,"68",1,0.7931035,0.8571429,1,1,1,-0.5719443,0.3271203,"3","4","2","4","2","4",-0.0260935133728958,0.085779194209163,7.1214268351372e-07,0.159183139155273,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"693",1,0,NA,NA,0,-0.6843451,-1.158758,"68",0,0,0,0,1,1,-0.0049168,2.42e-05,"3","2","2","3","1","4",0.0303539704492288,0.0491709094900732,3.79182980382169e-07,0.717615604179595,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"694",1,1,NA,NA,0,0.0309059,-0.1657912,"68",0.8461539,0.4482759,0.5714286,0,1,1,0.6707705,0.4499331,"3","2","1","4","5","1",0.0353030686857792,0.0358737041845265,2.92642519640137e-07,0.00164461819161691,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"695",1,1,0.5148636,-0.1732534,1,1.103783,-0.1657912,"69",0.6923077,0.5882353,0.6333333,1,0,1,1.193148,1.423601,"3","4","2","4","2","1",0.0404382760246692,0.049428417266747,4.36757162851727e-07,0.0221411184781095,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"696",0,1,0.2425783,0.1849753,1,1.222991,0.5292856,"77",NA,NA,NA,1,1,1,0.6069013,0.3683293,"3","3","2","3","1","1",0.0464412993007677,0.0577517551112166,4.19082125300747e-07,0.0428928421043279,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"697",1,1,-0.6914293,-0.0408236,0,-1.638013,-0.6622744,"50",0.9230769,0.9310345,0.9285714,0,0,1,0.0525355,0.00276,"3","3","2","3","1","1",0.119366017975359,0.061834388188803,4.41749535508587e-07,0.0380111809932283,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"698",1,1,0.5737272,-0.0867379,1,0.7461569,0.9264717,"43",0.9230769,0.4705882,0.6666667,0,1,1,0.6451666,0.41624,"3","2","3","3","2","4",0.044921093738613,0.0291706850043554,1.75119613241974e-07,0.00035858045988158,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"699",1,1,NA,NA,1,-0.2075111,0.8271752,"64",0.4615385,0,0.2,0,1,1,0.7469571,0.557945,"3","1","1","1","1","4",0.035891497007246,0.0344531294220806,1.68068554806255e-07,1.0810621706927e-05,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"700",1,1,-0.0364772,0.7196111,1,-0.6843451,0.0328019,"49",0.9230769,0.5294118,0.7,0,0,0,0.6770152,0.4583496,"3","4","1","4","1","3",0.0549565910661605,0.043088989585802,3.08896106377989e-07,0.0110188473782426,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"701",0,1,-0.1212106,0.4234132,0,-1.518805,-0.1657912,"100",NA,NA,NA,0,1,0,-1.27291,1.6203,"3","1","5","2","2","1",-0.0343368058241955,0.0839785687341516,5.57722167337679e-07,0.114211770218912,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"702",0,1,-0.2478955,-0.4130108,0,-0.8035536,-1.059461,"92",NA,NA,NA,0,1,1,0.1034943,0.0107111,"3","2","1","3","1","1",0.0484850711330306,0.0454153718364043,3.69761383529358e-07,0.017353696922587,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"703",0,1,NA,NA,0,-0.2075111,-0.8608677,"60",NA,NA,NA,0,0,0,0.2819172,0.0794773,"3","3","2","3","2","1",0.0889442752689742,0.0525386692016235,5.48730920266957e-07,0.0662358950070158,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"704",1,1,NA,NA,0,0.1501142,0.330692,"93",0.5384616,0.1764706,0.3333333,1,0,1,0.8237678,0.6785935,"3","3","3","3","5","1",0.0694762229886933,0.051023918340537,4.1557214529126e-07,0.0452373199513794,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"705",0,1,-0.3471375,0.7835396,1,0.1501142,-0.5629779,"92",NA,NA,NA,0,1,0,0.6451347,0.4161988,"3","1","2","2","2","1",0.0198662610473279,0.0392292426252673,2.58160917687617e-07,0.0028862612984389,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"706",0,1,NA,NA,1,-0.2075111,-0.2650878,"46",NA,NA,NA,1,1,1,0.1480999,0.0219336,"3","4","5","4","5","4",0.119421976539644,0.0637927480116342,6.05088924106847e-07,0.166484407384421,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"707",0,1,NA,NA,0,-0.3267197,-1.953131,"60",NA,NA,NA,0,0,0,-0.3616795,0.1308121,"3","2","2","2","2","1",0.0469273550240851,0.0656573309194976,6.62090374627594e-07,0.137270907939529,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"708",1,1,NA,NA,1,0.7461569,-0.0664947,"79",0,0,0,0,0,1,0.0078852,6.22e-05,"3","1","2","1","2","1",0.0237232463924647,0.0515482705282402,4.12582691019425e-07,0.0383789799129561,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"709",1,1,NA,NA,1,0.8653655,-0.7615712,"79",0,0,0,0,0,0,0.7791178,0.6070245,"3","2","2","2","4","4",0.043421047752004,0.0371379427038372,2.02755208136191e-07,0.00567841126345512,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"710",0,1,NA,NA,1,-0.2075111,-0.5629779,"60",NA,NA,NA,0,1,1,-0.348935,0.1217556,"3","1","2","1","2","1",0.0379383834796185,0.0592281130470016,6.41302189529838e-07,0.149985707798135,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"711",0,1,0.6707137,-0.14117,1,-0.8035536,0.0328019,"78",NA,NA,NA,0,1,1,0.0843776,0.0071196,"3","2","2","3","1","4",0.0404287504846971,0.0421526386384911,4.17973164200694e-07,0.031365284218028,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"712",1,1,NA,NA,1,1.3422,0.6285821,"43",0,0,0,0,1,1,0.9190011,0.844563,"3","3","3","3","2","4",0.0641175393469099,0.0508611264259517,2.2593253059352e-07,0.00368267270992157,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"713",1,1,0.2058846,-0.1627503,0,-0.0883026,-0.7615712,"42",1,0.7586207,0.8333333,1,1,1,0.447831,0.2005526,"3","4","3","4","3","4",0.0950008484269986,0.0408585373620043,2.94355917227173e-07,0.012513736121617,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"714",1,1,NA,NA,0,0.3885313,-1.456648,"41",0,0,0,0,1,1,-0.2084971,0.043471,"3","3","2","3","2","1",0.113716874240237,0.0679390396800442,6.09112450123254e-07,0.0721761041610674,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"715",0,1,NA,NA,0,-1.161179,-1.258054,"77",NA,NA,NA,0,0,1,-0.8459699,0.715665,"3","2","3","2","2","4",-0.0544993998199233,0.0843365396070372,5.0430395043985e-07,0.0474037149859096,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"716",1,1,0.5597624,-0.0862505,1,NA,NA,"71",1,0.6551724,0.7619048,0,0,1,0.3775771,0.1425644,"3","4","5","4","5","1",0.0727918580685753,0.0594710060690886,5.01994442806474e-07,0.0783416698760081,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"717",1,1,0.5710011,-0.0001115,0,NA,NA,"71",1,0.8235294,0.9,0,0,0,0.6451666,0.41624,"3","4","5","4","5","1",0.0444173817649656,0.0516819892540258,4.13513568783689e-07,0.0337709882616559,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"718",1,1,NA,NA,1,0.1501142,0.6285821,"71",0,0,0,0,1,1,0.441274,0.1947228,"3","3","5","2","1","4",0.0430937572730296,0.0444299826692503,2.75535492133077e-07,0.00917808450585697,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"719",1,1,0.5641609,-0.2260211,1,0.6269484,0.4299885,"71",1,0.5862069,0.7142857,0,1,1,0.320125,0.10248,"3","2","1","2","1","1",0.0207394234943224,0.0380968657847573,3.01374243666752e-07,0.00378498214111033,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"720",0,1,NA,NA,0,0.5077398,-0.6622744,"85",NA,NA,NA,0,0,0,0.0907498,0.0082355,"3","1","1","3","1","1",0.0674518018234183,0.0454566652633314,4.6037095163066e-07,0.0600528385442653,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"721",0,1,NA,NA,0,0.0309059,-0.0664947,"83",NA,NA,NA,0,0,0,0.5240622,0.2746412,"3","4","5","4","2","1",0.0439766129933204,0.0471113472831309,4.28824064714496e-07,0.0282691664912009,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"722",1,1,NA,NA,1,-0.6843451,0.1320989,"36",0.6153846,0.4117647,0.5,0,0,0,0.7469571,0.557945,"3","2","2","2","2","1",0.0322026494901309,0.0338472180098615,2.12564084966924e-07,0.000885174095100401,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"723",1,1,NA,NA,1,0.1501142,0.4299885,"94",0,0,0,0,0,1,0.5749127,0.3305246,"3","2","3","2","1","4",0.018536946450407,0.0447756215263569,2.32995425948749e-07,0.0133004727099233,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"724",1,1,0.6047342,-0.0015698,1,-0.2075111,-0.6622744,"40",0.7692308,0.4482759,0.547619,0,0,0,0.2945214,0.0867428,"3","3","2","3","2","1",0.0673366988509125,0.0493826282839238,3.7397452685968e-07,0.0320697089324924,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"725",0,1,NA,NA,1,NA,NA,"73",NA,NA,NA,0,0,0,-0.1322788,0.0174977,"3","4","5","4","5","2",0.0707097076850269,0.0858377063375304,6.24389039982275e-07,0.244695839098319,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"726",1,1,0.3041858,0.1843021,1,-0.5651366,-0.0664947,"74",0.9230769,1,0.9761904,0,1,1,-0.1257535,0.0158139,"3","4","5","4","5","2",0.0311850577181079,0.0806815864391552,8.39200116212925e-07,0.158678466973068,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"727",1,1,0.3084262,-0.4324276,1,-0.2075111,-0.0664947,"80",0.9230769,0.9310345,0.9285714,0,0,1,0.0397335,0.0015788,"3","2","2","2","2","1",0.0169594607493703,0.0481147625654951,4.82447315647595e-07,0.0246293157978741,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"728",1,1,0.4351322,0.4033264,0,NA,NA,"101",0.9230769,0.8965517,0.9047619,0,1,1,-0.5148044,0.2650235,"3","4","5","4","5","1",0.00370579270342329,0.0808639829180843,7.41697594735793e-07,0.255992535522695,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"729",0,1,NA,NA,1,1.103783,0.7278786,"73",NA,NA,NA,0,0,1,1.37157,1.881205,"3","1","2","1","2","4",0.0252027301676259,0.0338844422218425,2.5973129125364e-07,0.00514969345436758,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"730",1,1,NA,NA,0,-0.445928,0.2313955,"65",0.1538462,0,0.047619,0,1,1,0.383822,0.1473193,"3","2","4","2","1","4",0.0225061742137393,0.034037378239842,1.70474134135269e-07,0.000185060837809716,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"731",1,1,NA,NA,0,0.7461569,0.6285821,"65",0,0,0,0,0,1,0.5496213,0.3020836,"3","2","2","4","5","4",0.0352238624586349,0.0418297731654127,2.74152065028925e-07,0.00845962774535134,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"732",1,1,0.3571953,0.0135745,0,-0.0883026,0.7278786,"61",0.8461539,0.8965517,0.8809524,0,1,0,0.0906288,0.0082136,"3","2","1","2","1","2",0.0358572252784886,0.0497777389008305,4.05114282586331e-07,0.00582551456172295,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"733",1,1,-0.0729926,0.3662173,0,-0.0883026,-1.456648,"99",1,0.9655172,0.9761904,0,1,1,-0.8270442,0.6840021,"3","2","2","2","4","4",-0.0949629706631042,0.0828729788299398,8.50540536947287e-07,0.211220034510923,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"734",1,1,NA,NA,0,-0.445928,-1.357351,"67",0,0,0,0,0,0,0.0016402,2.69e-06,"3","3","2","3","2","1",0.120053900824834,0.0677303511533808,3.54486204465698e-07,0.0374608750862078,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
